Date,Time,Close
8/8/17,1:15:00 PM,2479.75
8/8/17,1:30:00 PM,2478.5
8/8/17,1:45:00 PM,2477
8/8/17,2:00:00 PM,2476.5
8/8/17,2:15:00 PM,2472.75
8/8/17,2:30:00 PM,2470
8/8/17,2:45:00 PM,2472
8/8/17,3:00:00 PM,2472.75
8/8/17,3:30:00 PM,2472.5
8/8/17,3:45:00 PM,2471.25
9/8/17,9:30:00 AM,2466.75
9/8/17,9:45:00 AM,2467.75
9/8/17,10:00:00 AM,2464.75
9/8/17,10:15:00 AM,2464.5
9/8/17,10:30:00 AM,2466.25
9/8/17,10:45:00 AM,2470
9/8/17,11:00:00 AM,2468.5
9/8/17,11:15:00 AM,2469
9/8/17,11:30:00 AM,2468.5
9/8/17,11:45:00 AM,2467
9/8/17,12:00:00 PM,2467.75
9/8/17,12:15:00 PM,2467.25
9/8/17,12:30:00 PM,2467.75
9/8/17,12:45:00 PM,2466.75
9/8/17,1:00:00 PM,2464.5
9/8/17,1:15:00 PM,2465
9/8/17,1:30:00 PM,2464
9/8/17,1:45:00 PM,2465.25
9/8/17,2:00:00 PM,2465.25
9/8/17,2:15:00 PM,2467
9/8/17,2:30:00 PM,2469
9/8/17,2:45:00 PM,2471.25
9/8/17,3:00:00 PM,2473.25
9/8/17,3:30:00 PM,2473.5
9/8/17,3:45:00 PM,2474
10/8/17,9:30:00 AM,2455.75
10/8/17,9:45:00 AM,2453
10/8/17,10:00:00 AM,2453
10/8/17,10:15:00 AM,2451.5
10/8/17,10:30:00 AM,2450
10/8/17,10:45:00 AM,2449
10/8/17,11:00:00 AM,2449
10/8/17,11:15:00 AM,2445.75
10/8/17,11:30:00 AM,2445.25
10/8/17,11:45:00 AM,2447.25
10/8/17,12:00:00 PM,2447.5
10/8/17,12:15:00 PM,2449.5
10/8/17,12:30:00 PM,2446
10/8/17,12:45:00 PM,2446.5
10/8/17,1:00:00 PM,2447.75
10/8/17,1:15:00 PM,2449.25
10/8/17,1:30:00 PM,2449.25
10/8/17,1:45:00 PM,2448.5
10/8/17,2:00:00 PM,2443.75
10/8/17,2:15:00 PM,2442
10/8/17,2:30:00 PM,2439
10/8/17,2:45:00 PM,2436.5
10/8/17,3:00:00 PM,2436.75
10/8/17,3:30:00 PM,2435
10/8/17,3:45:00 PM,2434
11/8/17,9:30:00 AM,2445.25
11/8/17,9:45:00 AM,2444.5
11/8/17,10:00:00 AM,2444.25
11/8/17,10:15:00 AM,2439
11/8/17,10:30:00 AM,2442.25
11/8/17,10:45:00 AM,2441
11/8/17,11:00:00 AM,2442.25
11/8/17,11:15:00 AM,2441.75
11/8/17,11:30:00 AM,2443
11/8/17,11:45:00 AM,2441.75
11/8/17,12:00:00 PM,2443.25
11/8/17,12:15:00 PM,2442
11/8/17,12:30:00 PM,2442
11/8/17,12:45:00 PM,2442.75
11/8/17,1:00:00 PM,2444.5
11/8/17,1:15:00 PM,2443
11/8/17,1:30:00 PM,2440.5
11/8/17,1:45:00 PM,2438
11/8/17,2:00:00 PM,2438
11/8/17,2:15:00 PM,2438.75
11/8/17,2:30:00 PM,2440
11/8/17,2:45:00 PM,2439.75
11/8/17,3:00:00 PM,2440.25
11/8/17,3:30:00 PM,2439.75
11/8/17,3:45:00 PM,2440.75
14/08/2017,9:30:00 AM,2463.75
14/08/2017,9:45:00 AM,2464.75
14/08/2017,10:00:00 AM,2464.25
14/08/2017,10:15:00 AM,2464.75
14/08/2017,10:30:00 AM,2464.75
14/08/2017,10:45:00 AM,2465
14/08/2017,11:00:00 AM,2465.25
14/08/2017,11:15:00 AM,2463.75
14/08/2017,11:30:00 AM,2463.75
14/08/2017,11:45:00 AM,2463.75
14/08/2017,12:00:00 PM,2465
14/08/2017,12:15:00 PM,2464.25
14/08/2017,12:30:00 PM,2464
14/08/2017,12:45:00 PM,2465
14/08/2017,1:00:00 PM,2463.75
14/08/2017,1:15:00 PM,2464
14/08/2017,1:30:00 PM,2464.75
14/08/2017,1:45:00 PM,2462
14/08/2017,2:00:00 PM,2463.25
14/08/2017,2:15:00 PM,2465.25
14/08/2017,2:30:00 PM,2463.5
14/08/2017,2:45:00 PM,2463.5
14/08/2017,3:00:00 PM,2463.75
14/08/2017,3:30:00 PM,2463.75
14/08/2017,3:45:00 PM,2465
15/08/2017,9:30:00 AM,2463.75
15/08/2017,9:45:00 AM,2462.5
15/08/2017,10:00:00 AM,2463.75
15/08/2017,10:15:00 AM,2464.5
15/08/2017,10:30:00 AM,2464.25
15/08/2017,10:45:00 AM,2462.25
15/08/2017,11:00:00 AM,2463.5
15/08/2017,11:15:00 AM,2464.5
15/08/2017,11:30:00 AM,2464.5
15/08/2017,11:45:00 AM,2463.75
15/08/2017,12:00:00 PM,2462.75
15/08/2017,12:15:00 PM,2462.25
15/08/2017,12:30:00 PM,2462.25
15/08/2017,12:45:00 PM,2462.5
15/08/2017,1:00:00 PM,2463.75
15/08/2017,1:15:00 PM,2465.25
15/08/2017,1:30:00 PM,2464.5
15/08/2017,1:45:00 PM,2464.75
15/08/2017,2:00:00 PM,2466.5
15/08/2017,2:15:00 PM,2465.75
15/08/2017,2:30:00 PM,2466.5
15/08/2017,2:45:00 PM,2463.5
15/08/2017,3:00:00 PM,2464.25
15/08/2017,3:30:00 PM,2464.25
15/08/2017,3:45:00 PM,2464.75
16/08/2017,9:30:00 AM,2471.5
16/08/2017,9:45:00 AM,2472
16/08/2017,10:00:00 AM,2470.25
16/08/2017,10:15:00 AM,2470.25
16/08/2017,10:30:00 AM,2472
16/08/2017,10:45:00 AM,2471.75
16/08/2017,11:00:00 AM,2473
16/08/2017,11:15:00 AM,2473.25
16/08/2017,11:30:00 AM,2473
16/08/2017,11:45:00 AM,2470
16/08/2017,12:00:00 PM,2467.5
16/08/2017,12:15:00 PM,2467.75
16/08/2017,12:30:00 PM,2467
16/08/2017,12:45:00 PM,2467.5
16/08/2017,1:00:00 PM,2469
16/08/2017,1:15:00 PM,2464.5
16/08/2017,1:30:00 PM,2465.5
16/08/2017,1:45:00 PM,2467
16/08/2017,2:00:00 PM,2466.25
16/08/2017,2:15:00 PM,2467.25
16/08/2017,2:30:00 PM,2467.25
16/08/2017,2:45:00 PM,2467.25
16/08/2017,3:00:00 PM,2467.75
16/08/2017,3:30:00 PM,2467.25
16/08/2017,3:45:00 PM,2466.5
17/08/2017,9:30:00 AM,2451.25
17/08/2017,9:45:00 AM,2453
17/08/2017,10:00:00 AM,2457.25
17/08/2017,10:15:00 AM,2453.75
17/08/2017,10:30:00 AM,2452.25
17/08/2017,10:45:00 AM,2451.25
17/08/2017,11:00:00 AM,2448.75
17/08/2017,11:15:00 AM,2448.25
17/08/2017,11:30:00 AM,2446.5
17/08/2017,11:45:00 AM,2444
17/08/2017,12:00:00 PM,2441.25
17/08/2017,12:15:00 PM,2443.25
17/08/2017,12:30:00 PM,2443.75
17/08/2017,12:45:00 PM,2443.75
17/08/2017,1:00:00 PM,2442.5
17/08/2017,1:15:00 PM,2442
17/08/2017,1:30:00 PM,2439.25
17/08/2017,1:45:00 PM,2440.5
17/08/2017,2:00:00 PM,2436.75
17/08/2017,2:15:00 PM,2434
17/08/2017,2:30:00 PM,2432.5
17/08/2017,2:45:00 PM,2429
17/08/2017,3:00:00 PM,2430
17/08/2017,3:30:00 PM,2425.5
17/08/2017,3:45:00 PM,2427.25
18/08/2017,9:30:00 AM,2425.5
18/08/2017,9:45:00 AM,2424.5
18/08/2017,10:00:00 AM,2421.75
18/08/2017,10:15:00 AM,2430
18/08/2017,10:30:00 AM,2430
18/08/2017,10:45:00 AM,2433.5
18/08/2017,11:00:00 AM,2431
18/08/2017,11:15:00 AM,2433.25
18/08/2017,11:30:00 AM,2436.5
18/08/2017,11:45:00 AM,2435.75
18/08/2017,12:00:00 PM,2434
18/08/2017,12:15:00 PM,2432.75
18/08/2017,12:30:00 PM,2430.5
18/08/2017,12:45:00 PM,2428.5
18/08/2017,1:00:00 PM,2430.25
18/08/2017,1:15:00 PM,2431
18/08/2017,1:30:00 PM,2431
18/08/2017,1:45:00 PM,2429.5
18/08/2017,2:00:00 PM,2430
18/08/2017,2:15:00 PM,2429
18/08/2017,2:30:00 PM,2429
18/08/2017,2:45:00 PM,2424.5
18/08/2017,3:00:00 PM,2427
18/08/2017,3:30:00 PM,2425.75
18/08/2017,3:45:00 PM,2425
21/08/2017,9:30:00 AM,2421.5
21/08/2017,9:45:00 AM,2422.75
21/08/2017,10:00:00 AM,2425
21/08/2017,10:15:00 AM,2424
21/08/2017,10:30:00 AM,2426.25
21/08/2017,10:45:00 AM,2425.75
21/08/2017,11:00:00 AM,2426.25
21/08/2017,11:15:00 AM,2429.25
21/08/2017,11:30:00 AM,2427.5
21/08/2017,11:45:00 AM,2427.5
21/08/2017,12:00:00 PM,2426.25
21/08/2017,12:15:00 PM,2425.75
21/08/2017,12:30:00 PM,2425.75
21/08/2017,12:45:00 PM,2423.75
21/08/2017,1:00:00 PM,2424.25
21/08/2017,1:15:00 PM,2424.25
21/08/2017,1:30:00 PM,2424
21/08/2017,1:45:00 PM,2424.25
21/08/2017,2:00:00 PM,2422.5
21/08/2017,2:15:00 PM,2427.25
21/08/2017,2:30:00 PM,2427.5
21/08/2017,2:45:00 PM,2426.75
21/08/2017,3:00:00 PM,2428.5
21/08/2017,3:30:00 PM,2428.25
21/08/2017,3:45:00 PM,2428.75
22/08/2017,9:30:00 AM,2441.75
22/08/2017,9:45:00 AM,2443.75
22/08/2017,10:00:00 AM,2443
22/08/2017,10:15:00 AM,2444
22/08/2017,10:30:00 AM,2445.75
22/08/2017,10:45:00 AM,2446
22/08/2017,11:00:00 AM,2448
22/08/2017,11:15:00 AM,2446.75
22/08/2017,11:30:00 AM,2446.25
22/08/2017,11:45:00 AM,2447
22/08/2017,12:00:00 PM,2448
22/08/2017,12:15:00 PM,2448
22/08/2017,12:30:00 PM,2447
22/08/2017,12:45:00 PM,2447
22/08/2017,1:00:00 PM,2447
22/08/2017,1:15:00 PM,2450
22/08/2017,1:30:00 PM,2450.75
22/08/2017,1:45:00 PM,2450.75
22/08/2017,2:00:00 PM,2451.25
22/08/2017,2:15:00 PM,2451
22/08/2017,2:30:00 PM,2452.5
22/08/2017,2:45:00 PM,2451.25
22/08/2017,3:00:00 PM,2453.25
22/08/2017,3:30:00 PM,2454
22/08/2017,3:45:00 PM,2453.75
23/08/2017,9:30:00 AM,2445
23/08/2017,9:45:00 AM,2444
23/08/2017,10:00:00 AM,2443.5
23/08/2017,10:15:00 AM,2446.75
23/08/2017,10:30:00 AM,2446.5
23/08/2017,10:45:00 AM,2446.5
23/08/2017,11:00:00 AM,2447.5
23/08/2017,11:15:00 AM,2445.5
23/08/2017,11:30:00 AM,2445.25
23/08/2017,11:45:00 AM,2444.75
23/08/2017,12:00:00 PM,2444.5
23/08/2017,12:15:00 PM,2443.5
23/08/2017,12:30:00 PM,2443.25
23/08/2017,12:45:00 PM,2443
23/08/2017,1:00:00 PM,2444.25
23/08/2017,1:15:00 PM,2443.5
23/08/2017,1:30:00 PM,2444.75
23/08/2017,1:45:00 PM,2445
23/08/2017,2:00:00 PM,2445
23/08/2017,2:15:00 PM,2446.25
23/08/2017,2:30:00 PM,2446.25
23/08/2017,2:45:00 PM,2442.5
23/08/2017,3:00:00 PM,2441.25
23/08/2017,3:30:00 PM,2440.25
23/08/2017,3:45:00 PM,2440
24/08/2017,9:30:00 AM,2444.75
24/08/2017,9:45:00 AM,2444
24/08/2017,10:00:00 AM,2441.25
24/08/2017,10:15:00 AM,2438
24/08/2017,10:30:00 AM,2438.25
24/08/2017,10:45:00 AM,2439.5
24/08/2017,11:00:00 AM,2439.75
24/08/2017,11:15:00 AM,2439.25
24/08/2017,11:30:00 AM,2440.25
24/08/2017,11:45:00 AM,2439.75
24/08/2017,12:00:00 PM,2442.25
24/08/2017,12:15:00 PM,2443
24/08/2017,12:30:00 PM,2441
24/08/2017,12:45:00 PM,2440.75
24/08/2017,1:00:00 PM,2438.25
24/08/2017,1:15:00 PM,2439
24/08/2017,1:30:00 PM,2439
24/08/2017,1:45:00 PM,2440.5
24/08/2017,2:00:00 PM,2438.5
24/08/2017,2:15:00 PM,2440.5
24/08/2017,2:30:00 PM,2438.5
24/08/2017,2:45:00 PM,2437.5
24/08/2017,3:00:00 PM,2441
24/08/2017,3:30:00 PM,2442.5
24/08/2017,3:45:00 PM,2442.75
25/08/2017,9:30:00 AM,2448.5
25/08/2017,9:45:00 AM,2446
25/08/2017,10:00:00 AM,2443
25/08/2017,10:15:00 AM,2442.75
25/08/2017,10:30:00 AM,2445.25
25/08/2017,10:45:00 AM,2443.25
25/08/2017,11:00:00 AM,2445.25
25/08/2017,11:15:00 AM,2445.25
25/08/2017,11:30:00 AM,2444.5
25/08/2017,11:45:00 AM,2445.25
25/08/2017,12:00:00 PM,2446.75
25/08/2017,12:15:00 PM,2446.5
25/08/2017,12:30:00 PM,2447
25/08/2017,12:45:00 PM,2446
25/08/2017,1:00:00 PM,2447
25/08/2017,1:15:00 PM,2447.25
25/08/2017,1:30:00 PM,2447.25
25/08/2017,1:45:00 PM,2447.25
25/08/2017,2:00:00 PM,2447.5
25/08/2017,2:15:00 PM,2447.25
25/08/2017,2:30:00 PM,2445.25
25/08/2017,2:45:00 PM,2442.5
25/08/2017,3:00:00 PM,2442.5
25/08/2017,3:30:00 PM,2442.25
25/08/2017,3:45:00 PM,2442.25
28/08/2017,9:30:00 AM,2442.5
28/08/2017,9:45:00 AM,2444.5
28/08/2017,10:00:00 AM,2444
28/08/2017,10:15:00 AM,2443.25
28/08/2017,10:30:00 AM,2442.75
28/08/2017,10:45:00 AM,2443
28/08/2017,11:00:00 AM,2442.75
28/08/2017,11:15:00 AM,2439.25
28/08/2017,11:30:00 AM,2438.5
28/08/2017,11:45:00 AM,2439.75
28/08/2017,12:00:00 PM,2440.25
28/08/2017,12:15:00 PM,2440.25
28/08/2017,12:30:00 PM,2440.25
28/08/2017,12:45:00 PM,2441.75
28/08/2017,1:00:00 PM,2441.75
28/08/2017,1:15:00 PM,2441
28/08/2017,1:30:00 PM,2441.75
28/08/2017,1:45:00 PM,2441.25
28/08/2017,2:00:00 PM,2440.25
28/08/2017,2:15:00 PM,2441.25
28/08/2017,2:30:00 PM,2442.25
28/08/2017,2:45:00 PM,2443
28/08/2017,3:00:00 PM,2443.75
28/08/2017,3:30:00 PM,2444.25
28/08/2017,3:45:00 PM,2444.25
29/08/2017,9:30:00 AM,2439.25
29/08/2017,9:45:00 AM,2439.25
29/08/2017,10:00:00 AM,2441
29/08/2017,10:15:00 AM,2439
29/08/2017,10:30:00 AM,2441.75
29/08/2017,10:45:00 AM,2441.25
29/08/2017,11:00:00 AM,2440.5
29/08/2017,11:15:00 AM,2442
29/08/2017,11:30:00 AM,2442
29/08/2017,11:45:00 AM,2443
29/08/2017,12:00:00 PM,2442.5
29/08/2017,12:15:00 PM,2444
29/08/2017,12:30:00 PM,2443.75
29/08/2017,12:45:00 PM,2443.5
29/08/2017,1:00:00 PM,2443.25
29/08/2017,1:15:00 PM,2443.5
29/08/2017,1:30:00 PM,2446
29/08/2017,1:45:00 PM,2446.25
29/08/2017,2:00:00 PM,2446.75
29/08/2017,2:15:00 PM,2447.75
29/08/2017,2:30:00 PM,2446.5
29/08/2017,2:45:00 PM,2445.25
29/08/2017,3:00:00 PM,2447.5
29/08/2017,3:30:00 PM,2447.25
29/08/2017,3:45:00 PM,2446.75
30/08/2017,9:30:00 AM,2448.5
30/08/2017,9:45:00 AM,2451.25
30/08/2017,10:00:00 AM,2450.75
30/08/2017,10:15:00 AM,2451.25
30/08/2017,10:30:00 AM,2451.5
30/08/2017,10:45:00 AM,2451.75
30/08/2017,11:00:00 AM,2452.25
30/08/2017,11:15:00 AM,2452.25
30/08/2017,11:30:00 AM,2453.5
30/08/2017,11:45:00 AM,2454.5
30/08/2017,12:00:00 PM,2456.5
30/08/2017,12:15:00 PM,2458
30/08/2017,12:30:00 PM,2457.75
30/08/2017,12:45:00 PM,2458.75
30/08/2017,1:00:00 PM,2458
30/08/2017,1:15:00 PM,2458.5
30/08/2017,1:30:00 PM,2457.5
30/08/2017,1:45:00 PM,2459
30/08/2017,2:00:00 PM,2457.25
30/08/2017,2:15:00 PM,2458.25
30/08/2017,2:30:00 PM,2454.25
30/08/2017,2:45:00 PM,2456.75
30/08/2017,3:00:00 PM,2456
30/08/2017,3:30:00 PM,2456
30/08/2017,3:45:00 PM,2455.5
31/08/2017,9:30:00 AM,2466
31/08/2017,9:45:00 AM,2466.25
31/08/2017,10:00:00 AM,2467
31/08/2017,10:15:00 AM,2466.25
31/08/2017,10:30:00 AM,2466
31/08/2017,10:45:00 AM,2467
31/08/2017,11:00:00 AM,2468
31/08/2017,11:15:00 AM,2468.75
31/08/2017,11:30:00 AM,2469.25
31/08/2017,11:45:00 AM,2468.25
31/08/2017,12:00:00 PM,2468
31/08/2017,12:15:00 PM,2467.5
31/08/2017,12:30:00 PM,2468.25
31/08/2017,12:45:00 PM,2468.25
31/08/2017,1:00:00 PM,2467.75
31/08/2017,1:15:00 PM,2469
31/08/2017,1:30:00 PM,2470
31/08/2017,1:45:00 PM,2471.5
31/08/2017,2:00:00 PM,2470.75
31/08/2017,2:15:00 PM,2471.75
31/08/2017,2:30:00 PM,2473.5
31/08/2017,2:45:00 PM,2470.5
31/08/2017,3:00:00 PM,2469
31/08/2017,3:30:00 PM,2470
31/08/2017,3:45:00 PM,2470.5
1/9/17,9:30:00 AM,2474.75
1/9/17,9:45:00 AM,2477.5
1/9/17,10:00:00 AM,2478.25
1/9/17,10:15:00 AM,2475.5
1/9/17,10:30:00 AM,2475.75
1/9/17,10:45:00 AM,2477.25
1/9/17,11:00:00 AM,2477.5
1/9/17,11:15:00 AM,2478
1/9/17,11:30:00 AM,2478
1/9/17,11:45:00 AM,2479.25
1/9/17,12:00:00 PM,2479.5
1/9/17,12:15:00 PM,2478.75
1/9/17,12:30:00 PM,2478.5
1/9/17,12:45:00 PM,2478
1/9/17,1:00:00 PM,2477.75
1/9/17,1:15:00 PM,2477.75
1/9/17,1:30:00 PM,2478
1/9/17,1:45:00 PM,2478
1/9/17,2:00:00 PM,2477.75
1/9/17,2:15:00 PM,2478.25
1/9/17,2:30:00 PM,2477.25
1/9/17,2:45:00 PM,2475.25
1/9/17,3:00:00 PM,2474
1/9/17,3:30:00 PM,2473.5
1/9/17,3:45:00 PM,2473.75
4/9/17,9:30:00 AM,2468
4/9/17,9:45:00 AM,2468.25
4/9/17,10:00:00 AM,2467.75
4/9/17,10:15:00 AM,2467.25
4/9/17,10:30:00 AM,2467.5
4/9/17,10:45:00 AM,2467.75
4/9/17,11:00:00 AM,2468.5
4/9/17,11:15:00 AM,2468.5
4/9/17,11:30:00 AM,2468.75
4/9/17,11:45:00 AM,2468
5/9/17,9:30:00 AM,2463.5
5/9/17,9:45:00 AM,2464.5
5/9/17,10:00:00 AM,2464.25
5/9/17,10:15:00 AM,2462.5
5/9/17,10:30:00 AM,2464
5/9/17,10:45:00 AM,2463.75
5/9/17,11:00:00 AM,2454.25
5/9/17,11:15:00 AM,2453.25
5/9/17,11:30:00 AM,2451.75
5/9/17,11:45:00 AM,2451.75
5/9/17,12:00:00 PM,2446.25
5/9/17,12:15:00 PM,2450.25
5/9/17,12:30:00 PM,2451.5
5/9/17,12:45:00 PM,2453.5
5/9/17,1:00:00 PM,2453.75
5/9/17,1:15:00 PM,2456.5
5/9/17,1:30:00 PM,2455.75
5/9/17,1:45:00 PM,2454.25
5/9/17,2:00:00 PM,2454.5
5/9/17,2:15:00 PM,2457
5/9/17,2:30:00 PM,2455
5/9/17,2:45:00 PM,2457
5/9/17,3:00:00 PM,2460
5/9/17,3:30:00 PM,2459.75
5/9/17,3:45:00 PM,2460
6/9/17,9:30:00 AM,2462
6/9/17,9:45:00 AM,2463
6/9/17,10:00:00 AM,2458.75
6/9/17,10:15:00 AM,2461
6/9/17,10:30:00 AM,2461.5
6/9/17,10:45:00 AM,2462
6/9/17,11:00:00 AM,2462.25
6/9/17,11:15:00 AM,2463
6/9/17,11:30:00 AM,2463
6/9/17,11:45:00 AM,2464.25
6/9/17,12:00:00 PM,2465.75
6/9/17,12:15:00 PM,2464.75
6/9/17,12:30:00 PM,2465.25
6/9/17,12:45:00 PM,2465
6/9/17,1:00:00 PM,2466.25
6/9/17,1:15:00 PM,2467.25
6/9/17,1:30:00 PM,2466.25
6/9/17,1:45:00 PM,2466.75
6/9/17,2:00:00 PM,2467.5
6/9/17,2:15:00 PM,2468.5
6/9/17,2:30:00 PM,2466.25
6/9/17,2:45:00 PM,2465.25
6/9/17,3:00:00 PM,2466
6/9/17,3:30:00 PM,2465.25
6/9/17,3:45:00 PM,2464.25
7/9/17,9:30:00 AM,2463.75
7/9/17,9:45:00 AM,2465.75
7/9/17,10:00:00 AM,2465.5
7/9/17,10:15:00 AM,2462.25
7/9/17,10:30:00 AM,2463.5
7/9/17,10:45:00 AM,2462.75
7/9/17,11:00:00 AM,2463.25
7/9/17,11:15:00 AM,2461
7/9/17,11:30:00 AM,2461.5
7/9/17,11:45:00 AM,2462.75
7/9/17,12:00:00 PM,2463.5
7/9/17,12:15:00 PM,2463.25
7/9/17,12:30:00 PM,2464.25
7/9/17,12:45:00 PM,2463.5
7/9/17,1:00:00 PM,2464.25
7/9/17,1:15:00 PM,2464.25
7/9/17,1:30:00 PM,2463.5
7/9/17,1:45:00 PM,2464.25
7/9/17,2:00:00 PM,2464
7/9/17,2:15:00 PM,2462.25
7/9/17,2:30:00 PM,2464
7/9/17,2:45:00 PM,2464.75
7/9/17,3:00:00 PM,2466.75
7/9/17,3:30:00 PM,2466.75
7/9/17,3:45:00 PM,2466
8/9/17,9:30:00 AM,2461.25
8/9/17,9:45:00 AM,2462.25
8/9/17,10:00:00 AM,2463.25
8/9/17,10:15:00 AM,2463.25
8/9/17,10:30:00 AM,2461.25
8/9/17,10:45:00 AM,2461.5
8/9/17,11:00:00 AM,2460
8/9/17,11:15:00 AM,2461.5
8/9/17,11:30:00 AM,2462.25
8/9/17,11:45:00 AM,2462.25
8/9/17,12:00:00 PM,2461.75
8/9/17,12:15:00 PM,2461.25
8/9/17,12:30:00 PM,2461
8/9/17,12:45:00 PM,2461.25
8/9/17,1:00:00 PM,2462
8/9/17,1:15:00 PM,2461.5
8/9/17,1:30:00 PM,2462
8/9/17,1:45:00 PM,2461.25
8/9/17,2:00:00 PM,2459.75
8/9/17,2:15:00 PM,2458.75
8/9/17,2:30:00 PM,2459
8/9/17,2:45:00 PM,2459.25
8/9/17,3:00:00 PM,2461
8/9/17,3:30:00 PM,2460.5
8/9/17,3:45:00 PM,2461
11/9/17,9:30:00 AM,2479.25
11/9/17,9:45:00 AM,2479.5
11/9/17,10:00:00 AM,2479.5
11/9/17,10:15:00 AM,2480
11/9/17,10:30:00 AM,2482.25
11/9/17,10:45:00 AM,2482.75
11/9/17,11:00:00 AM,2482.75
11/9/17,11:15:00 AM,2484
11/9/17,11:30:00 AM,2486
11/9/17,11:45:00 AM,2485
11/9/17,12:00:00 PM,2485.75
11/9/17,12:15:00 PM,2486
11/9/17,12:30:00 PM,2485.5
11/9/17,12:45:00 PM,2485.5
11/9/17,1:00:00 PM,2485.5
11/9/17,1:15:00 PM,2484.75
11/9/17,1:30:00 PM,2485.25
11/9/17,1:45:00 PM,2484.25
11/9/17,2:00:00 PM,2485.75
11/9/17,2:15:00 PM,2485.25
11/9/17,2:30:00 PM,2484.75
11/9/17,2:45:00 PM,2485.5
11/9/17,3:00:00 PM,2485.25
11/9/17,3:30:00 PM,2486.75
11/9/17,3:45:00 PM,2486.5
12/9/17,9:30:00 AM,2489.25
12/9/17,9:45:00 AM,2489.5
12/9/17,10:00:00 AM,2490
12/9/17,10:15:00 AM,2490
12/9/17,10:30:00 AM,2490.5
12/9/17,10:45:00 AM,2490.5
12/9/17,11:00:00 AM,2491.25
12/9/17,11:15:00 AM,2491.5
12/9/17,11:30:00 AM,2492
12/9/17,11:45:00 AM,2492.75
12/9/17,12:00:00 PM,2492.5
12/9/17,12:15:00 PM,2493
12/9/17,12:30:00 PM,2493.5
12/9/17,12:45:00 PM,2491.5
12/9/17,1:00:00 PM,2491.75
12/9/17,1:15:00 PM,2491
12/9/17,1:30:00 PM,2491
12/9/17,1:45:00 PM,2491.25
12/9/17,2:00:00 PM,2490.5
12/9/17,2:15:00 PM,2491.25
12/9/17,2:30:00 PM,2491.75
12/9/17,2:45:00 PM,2494.25
12/9/17,3:00:00 PM,2494.25
12/9/17,3:30:00 PM,2494.75
12/9/17,3:45:00 PM,2494.75
13/09/2017,9:30:00 AM,2492.25
13/09/2017,9:45:00 AM,2493
13/09/2017,10:00:00 AM,2494.25
13/09/2017,10:15:00 AM,2493
13/09/2017,10:30:00 AM,2491.75
13/09/2017,10:45:00 AM,2492
13/09/2017,11:00:00 AM,2492.25
13/09/2017,11:15:00 AM,2493
13/09/2017,11:30:00 AM,2494
13/09/2017,11:45:00 AM,2493.5
13/09/2017,12:00:00 PM,2493
13/09/2017,12:15:00 PM,2493.25
13/09/2017,12:30:00 PM,2492.75
13/09/2017,12:45:00 PM,2492.75
13/09/2017,1:00:00 PM,2493.5
13/09/2017,1:15:00 PM,2492.75
13/09/2017,1:30:00 PM,2493.5
13/09/2017,1:45:00 PM,2493.5
13/09/2017,2:00:00 PM,2493.25
13/09/2017,2:15:00 PM,2493.25
13/09/2017,2:30:00 PM,2493.25
13/09/2017,2:45:00 PM,2495.25
13/09/2017,3:00:00 PM,2495
13/09/2017,3:30:00 PM,2495
13/09/2017,3:45:00 PM,2495
14/09/2017,9:30:00 AM,2493.75
14/09/2017,9:45:00 AM,2493.75
14/09/2017,10:00:00 AM,2495
14/09/2017,10:15:00 AM,2494.5
14/09/2017,10:30:00 AM,2493.75
14/09/2017,10:45:00 AM,2494.25
14/09/2017,11:00:00 AM,2493.5
14/09/2017,11:15:00 AM,2493.5
14/09/2017,11:30:00 AM,2494.5
14/09/2017,11:45:00 AM,2494.75
14/09/2017,12:00:00 PM,2493.75
14/09/2017,12:15:00 PM,2494.25
14/09/2017,12:30:00 PM,2493.75
14/09/2017,12:45:00 PM,2493.25
14/09/2017,1:00:00 PM,2494.25
14/09/2017,1:15:00 PM,2493.5
14/09/2017,1:30:00 PM,2494.5
14/09/2017,1:45:00 PM,2494.25
14/09/2017,2:00:00 PM,2493.25
14/09/2017,2:15:00 PM,2493.25
14/09/2017,2:30:00 PM,2492.5
14/09/2017,2:45:00 PM,2494.5
14/09/2017,3:00:00 PM,2494.75
14/09/2017,3:30:00 PM,2493.75
14/09/2017,3:45:00 PM,2494
15/09/2017,9:30:00 AM,2493.25
15/09/2017,9:45:00 AM,2495.25
15/09/2017,10:00:00 AM,2495.25
15/09/2017,10:15:00 AM,2495.5
15/09/2017,10:30:00 AM,2495
15/09/2017,10:45:00 AM,2495.75
15/09/2017,11:00:00 AM,2496.25
15/09/2017,11:15:00 AM,2495.75
15/09/2017,11:30:00 AM,2495
15/09/2017,11:45:00 AM,2494.75
15/09/2017,12:00:00 PM,2494.75
15/09/2017,12:15:00 PM,2495
15/09/2017,12:30:00 PM,2494.5
15/09/2017,12:45:00 PM,2494.75
15/09/2017,1:00:00 PM,2495.25
15/09/2017,1:15:00 PM,2495.25
15/09/2017,1:30:00 PM,2495.25
15/09/2017,1:45:00 PM,2495.75
15/09/2017,2:00:00 PM,2496.25
15/09/2017,2:15:00 PM,2496.5
15/09/2017,2:30:00 PM,2496.75
15/09/2017,2:45:00 PM,2497.5
15/09/2017,3:00:00 PM,2497.25
15/09/2017,3:30:00 PM,2498.5
15/09/2017,3:45:00 PM,2500
18/09/2017,9:30:00 AM,2504.25
